Jornada,Dia,Hora,Local,Equipa 1,Golos 1,Golos 2,Equipa 2,Divisao,Grupo,Fonte_Data,Fonte_Local,Data_Placeholder,Local_Placeholder,Falta de Comparência,Elo Antes 1,Elo Antes 2,Season Phase 1,Season Phase 2,Proportional Multiplier,K Factor 1,K Factor 2,Elo Change 1,Elo Change 2,Elo Delta 1,Elo Delta 2,Elo Depois 1,Elo Depois 2,Has Absence,Was In Previous Season 1,Was In Previous Season 2,Inter Group Adjustment 1,Inter Group Adjustment 2,Final Elo 1,Final Elo 2
2,2025-11-10 00:00:00,21h00,Sintético,Administração Pública,0,1,Contabilidade,1,,Excel,Excel,False,False,,556,724,1.4344650847254958,1.4344650847254958,1.0717734625362931,153.74216107436618,153.74216107436618,-0.1754711945430433,0.17547119454304327,-27,27,529,751,False,True,True,0,0,529,751
2,2025-11-10 00:00:00,22h00,Sintético,Matemática,0,7,Gestão,2,B,Excel,Excel,False,False,,551,730,1.3333333333333333,1.3333333333333333,1.3020054543174677,173.60072724232901,173.60072724232901,-0.16129136407188746,0.16129136407188738,-28,28,523,758,False,True,True,0,0,523,758
2,2025-11-11 00:00:00,21h00,Sintético,MTC,0,7,Eng. Civil,2,B,Excel,Excel,False,False,,361,1023,1.3333333333333333,1.3333333333333333,1.3020054543174677,173.60072724232901,173.60072724232901,-0.0022440077099601637,0.0022440077099601385,0,0,361,1023,False,True,True,0,0,361,1023
2,2025-11-11 00:00:00,22h00,Sintético,Tecnologias de Informação,1,1,Eng. Mecânica B,2,A,Excel,Excel,False,False,,649,687,1.2905158776306287,2.0,1.0,129.05158776306286,200.0,0.08661586546244837,-0.08661586546244837,11,-17,660,670,False,True,True,0,0,660,670
3,2025-11-17 00:00:00,21h00,Sintético,Eng. Química,2,1,Matemática,2,B,Excel,Excel,False,False,,649,523,1.0,1.0,1.0717734625362931,107.17734625362931,107.17734625362931,0.23857592000107575,-0.23857592000107575,26,-26,675,497,False,True,True,0,0,675,497
3,2025-11-17 00:00:00,22h00,Sintético,Gestão,7,0,Marketing,2,B,Excel,Excel,False,False,,758,333,1.0,1.3333333333333333,1.3020054543174677,130.20054543174678,173.60072724232901,0.0195623038725794,-0.019562303872579522,3,-3,761,330,False,True,True,0,0,761,330
3,2025-11-17 00:00:00,23h00,Sintético,Biologia e Geologia,2,3,MTC,2,B,Excel,Excel,False,False,,216,361,1.3333333333333333,1.0,1.0413797439924106,138.85063253232138,104.13797439924106,-0.20825116249181558,0.20825116249181552,-29,22,187,383,False,True,True,0,0,187,383
3,2025-11-18 00:00:00,21h00,Sintético,Eng. Civil,4,3,Música,2,B,Excel,Excel,False,False,,1023,266,1.0,1.0,1.0291860089647606,102.91860089647606,102.91860089647606,0.0009366838077752293,-0.0009366838077752074,0,0,1023,266,False,True,True,0,0,1023,266
2,2025-11-18 00:00:00,22h00,Sintético,Geologia,1,12,Eng. de Materiais,2,A,Excel,Excel,False,False,,565,693,1.2905158776306287,2.0,1.2820888539868154,165.45560226032418,256.41777079736306,-0.23524579684000338,0.23524579684000335,-39,60,526,753,False,True,True,0,0,526,753
6,2025-11-18 00:00:00,23h00,Sintético,Eng. Informática,2,3,Eng. Computacional,2,A,Excel,Excel,False,False,,401,614,1.2905158776306287,2.0,1.0413797439924106,134.3917094265125,208.27594879848212,-0.12327210816502111,0.1232721081650211,-17,26,384,640,False,True,True,0,0,384,640
3,2025-11-24 00:00:00,21h00,Sintético,Eng. Computadores e Telemática,1,0,Eng. Eletrónica e Telecomunicações,1,,Excel,Excel,False,False,,691,882,1.2137926106053525,1.2137926106053525,1.0717734625362931,130.0910709069465,130.0910709069465,0.8531063060491563,-0.8531063060491563,111,-111,802,771,False,True,True,0,0,802,771
3,2025-11-24 00:00:00,22h00,Sintético,Gestão e Planeamento em Turismo,1,0,Biotecnologia,1,,Excel,Excel,False,False,,1176,1075,1.4344650847254958,1.2137926106053525,1.0717734625362931,153.74216107436618,130.0910709069465,0.28287513822634347,-0.28287513822634347,43,-37,1219,1038,False,True,True,0,0,1219,1038
3,2025-11-25 00:00:00,22H00,Sintético,Eng. e Gestão Industrial,2,1,Eng. Mecânica,1,,Excel,Excel,False,False,,1129,1403,1.4344650847254958,1.4344650847254958,1.0717734625362931,153.74216107436618,153.74216107436618,0.925782081387431,-0.925782081387431,142,-142,1271,1261,False,True,True,0,0,1271,1261
3,2025-11-25 00:00:00,23H00,Sintético,Contabilidade,5,1,Eng. Biomédica,1,,Excel,Excel,False,False,,751,647,1.2137926106053525,2.0,1.174618943088019,142.57437933973065,234.9237886176038,0.27730377703975095,-0.27730377703975095,40,-65,791,582,False,True,True,0,0,791,582
4,2025-11-27 00:00:00,21h00,Sintético,Eng. de Materiais,2,1,Eng. Computacional,2,A,Excel,Excel,False,False,,753,640,1.2905158776306287,1.2905158776306287,1.0717734625362931,138.3140670626242,138.3140670626242,0.2610017458658288,-0.26100174586582875,36,-36,789,604,False,True,True,0,0,789,604
3,2025-11-27 00:00:00,22h00,Sintético,Administração Pública,1,3,Economia,1,,Excel,Excel,False,False,,529,910,1.2137926106053525,1.4344650847254958,1.1161231740339044,135.4742061167745,160.1039723404634,-0.02905329489710629,0.029053294897106396,-4,5,525,915,False,True,True,0,0,525,915
3,2025-12-03 00:00:00,20h30,Sintético,Eng. Computacional,1,5,Tecnologias de Informação,2,A,Excel,Excel,False,False,,604,660,1.0,1.0,1.174618943088019,117.4618943088019,117.4618943088019,-0.3738397589579467,0.37383975895794663,-44,44,560,704,False,True,True,0,0,560,704
2,2025-12-03 00:00:00,21h30,Sintético,Economia,1,8,Gestão e Planeamento em Turismo,1,,Excel,Excel,False,False,,915,1219,1.2137926106053525,1.2137926106053525,1.2311444133449163,149.4353991506121,149.4353991506121,-0.05732723058345436,0.05732723058345435,-9,9,906,1228,False,True,True,0,0,906,1228
2,2025-12-03 00:00:00,22h30,Sintético,Eng. Mecânica,6,1,Eng. Biomédica,1,,Excel,Excel,False,False,,1261,582,1.2137926106053525,1.4344650847254958,1.1962311988513155,145.19765897413086,171.59518880115337,0.0019194005455964724,-0.0019194005455964555,0,0,1261,582,False,True,True,0,0,1261,582
3,2025-12-04 00:00:00,21h00,Sintético,Eng. Informática,3,3,Geologia,2,A,Excel,Excel,False,False,,384,526,1.0,1.0,1.0,100.0,100.0,0.2871562322064867,-0.2871562322064868,29,-29,413,497,False,True,True,0,0,413,497
3,2025-12-04 00:00:00,22h00,Sintético,Eng. de Materiais,4,0,Biologia,2,A,Excel,Excel,False,False,,789,265,1.0,1.2905158776306287,1.2311444133449163,123.11444133449163,158.881141307786,0.007953022993164471,-0.007953022993164412,1,-1,790,264,False,True,True,0,0,790,264
4,2025-12-09 00:00:00,21h00,Sintético,Economia,4,1,Contabilidade,1,,Excel,Excel,False,False,,906,791,1.0,1.0,1.148698354997035,114.86983549970351,114.86983549970351,0.2574644410569302,-0.25746444105693017,30,-30,936,761,False,True,True,0,0,936,761
4,2025-12-09 00:00:00,22h00,Sintético,Eng. Biomédica,1,4,Eng. e Gestão Industrial,1,,Excel,Excel,False,False,,582,1271,1.2137926106053525,1.2137926106053525,1.148698354997035,139.42815751099252,139.42815751099252,-0.0017508097906874416,0.0017508097906874243,0,0,582,1271,False,True,True,0,0,582,1271
4,2025-12-10 00:00:00,17h00,Sintético,Marketing,0,8,Eng. Química,2,B,Excel,Excel,False,False,,330,675,1.0,1.0,1.3195079107728942,131.9507910772894,131.9507910772894,-0.040018682017058875,0.040018682017058826,-5,5,325,680,False,True,True,0,0,325,680
4,2025-12-10 00:00:00,18h00,Sintético,Música,2,2,Biologia e Geologia,2,B,Excel,Excel,False,False,,266,187,1.0,1.0,1.0,100.0,100.0,-0.1742820976650541,0.17428209766505404,-17,17,249,204,False,True,True,0,0,249,204
4,2026-02-25 00:00:00,20h30,Sintético,Biotecnologia,5,3,Administração Pública,1,,Excel,Excel,False,False,,1038,525,1.4142135623730951,1.4142135623730951,1.0524097791489255,148.8332182846484,148.8332182846484,0.00879354763387441,-0.00879354763387427,1,-1,1039,524,False,True,True,0,0,1039,524
4,2026-02-25 00:00:00,21h30,Sintético,Eng. Eletrónica e Telecomunicações,1,7,Gestão e Planeamento em Turismo,1,,Excel,Excel,False,False,,771,1228,1.4142135623730951,1.4142135623730951,1.214814044039067,171.8006496841355,171.8006496841355,-0.01464178886347922,0.014641788863479221,-3,3,768,1231,False,True,True,0,0,768,1231
4,2026-02-25 00:00:00,22h30,Sintético,Eng. Mecânica,1,2,Fisioterapia,1,,Excel,Excel,False,False,,1261,1183,1.4142135623730951,1.2137926106053525,1.0717734625362931,151.5716566510398,130.0910709069465,-0.6722560318360679,0.6722560318360679,-102,87,1159,1270,False,True,True,0,0,1159,1270
5,2026-03-02 00:00:00,21h00,Sintético,Economia,1,3,Biotecnologia,1,,Excel,Excel,False,False,,936,1039,1.4142135623730951,1.1976915649387767,1.1161231740339044,157.8436529997654,133.67713109731017,-0.2791533687626555,0.2791533687626555,-44,37,892,1076,False,True,True,0,0,892,1076
5,2026-03-02 00:00:00,22h00,Sintético,Administração Pública,1,3,Eng. Eletrónica e Telecomunicações,1,,Excel,Excel,False,False,,524,768,1.1976915649387767,1.1976915649387767,1.1161231740339044,133.67713109731017,133.67713109731017,-0.09558062329716588,0.09558062329716588,-13,13,511,781,False,True,True,0,0,511,781
4,2026-03-03 00:00:00,21h00,Sintético,Biologia,1,2,Eng. Informática,2,A,Excel,Excel,False,False,,264,413,1.4142135623730951,1.0,1.0717734625362931,151.5716566510398,107.17734625362931,-0.202241931872159,0.202241931872159,-31,22,233,435,False,True,True,0,0,233,435
5,2026-03-03 00:00:00,22h00,Sintético,Tecnologias de Informação,3,4,Geologia,2,A,Excel,Excel,False,False,,704,497,1.4142135623730951,1.4142135623730951,1.0291860089647606,145.54888120826024,145.54888120826024,-0.8706299870934036,0.8706299870934034,-127,127,577,624,False,True,True,0,0,577,624
5,2026-03-03 00:00:00,23h00,Sintético,Eng. Química,1,4,Gestão,2,B,Excel,Excel,False,False,,680,761,1.4142135623730951,1.4142135623730951,1.148698354997035,162.45047927124713,162.45047927124713,-0.32168530675547663,0.3216853067554766,-52,52,628,813,False,True,True,0,0,628,813
5,2026-03-04 00:00:00,21h00,Sintético,Contabilidade,0,3,Eng. e Gestão Industrial,1,,Excel,Excel,False,False,,761,1271,1.4142135623730951,1.0,1.1962311988513155,169.17263851493573,119.62311988513154,-0.009037683738239644,0.009037683738239544,-2,1,759,1272,False,True,True,0,0,759,1272
5,2026-03-04 00:00:00,22h00,Sintético,Fisioterapia,3,0,Eng. Biomédica,1,,Excel,Excel,False,False,,1270,582,1.4142135623730951,1.0,1.1962311988513155,169.17263851493573,119.62311988513154,0.0017669812090501669,-0.001766981209050104,0,0,1270,582,False,True,True,0,0,1270,582
5,2026-03-04 00:00:00,23h00,Sintético,Eng. Computadores e Telemática,1,3,Eng. Mecânica,1,,Excel,Excel,False,False,,802,1159,1.0,1.1976915649387767,1.1161231740339044,111.61231740339043,133.67713109731017,-0.03598198752733396,0.03598198752733406,-4,5,798,1164,False,True,True,0,0,798,1164
4,2026-03-05 00:00:00,21h00,Sintético,Geologia,3,3,Eng. Mecânica B,2,A,Excel,Excel,False,False,,624,670,1.136008748923453,1.2905158776306287,1.0,113.60087489234529,129.05158776306286,0.10436246691131595,-0.10436246691131612,12,-13,636,657,False,True,True,0,0,636,657
5,2026-03-05 00:00:00,22h00,Sintético,Ciências Biomédicas,6,3,Música,2,B,Excel,Excel,False,False,,817,249,1.4142135623730951,1.4142135623730951,1.0717734625362931,151.5716566510398,151.5716566510398,0.005317219632901438,-0.00531721963290137,1,-1,818,248,False,True,True,0,0,818,248
4,2026-03-05 00:00:00,23h00,Sintético,Matemática,3,5,Eng. Civil,2,B,Excel,Excel,False,False,,497,1023,1.4142135623730951,1.4142135623730951,1.0524097791489255,148.8332182846484,148.8332182846484,-0.007808997510824644,0.007808997510824756,-1,1,496,1024,False,True,True,0,0,496,1024
1,2026-03-09 00:00:00,21h00,Sintético,Eng. Mecânica B,7,2,Eng. Computacional,2,A,Excel,Excel,False,False,,657,560,1.4142135623730951,1.4142135623730951,1.1334615816706974,160.295674122756,160.295674122756,0.290408063905238,-0.290408063905238,47,-47,704,513,False,True,True,0,0,704,513
5,2026-03-09 00:00:00,22h00,Sintético,Eng. Informática,0,2,Eng. de Materiais,2,A,Excel,Excel,False,False,,435,790,1.4142135623730951,1.0,1.148698354997035,162.45047927124713,114.86983549970351,-0.036626441176046944,0.03662644117604685,-6,4,429,794,False,True,True,0,0,429,794
5,2026-03-09 00:00:00,23h00,Sintético,Biologia e Geologia,0,6,Matemática,2,B,Excel,Excel,False,False,,204,496,1.4142135623730951,1.1547005383792515,1.2820888539868154,181.31474454755332,148.04286899486132,-0.06360058820703751,0.06360058820703751,-12,9,192,505,False,True,True,0,0,192,505
6,2026-03-10 00:00:00,21h00,Sintético,Eng. Biomédica,1,3,Eng. Computadores e Telemática,1,,Excel,Excel,False,False,,582,798,1.4142135623730951,1.4142135623730951,1.1161231740339044,157.8436529997654,157.8436529997654,-0.1203168061606324,0.12031680616063234,-19,19,563,817,False,True,True,0,0,563,817
6,2026-03-10 00:00:00,23h00,Sintético,Eng. e Gestão Industrial,0,2,Fisioterapia,1,,Excel,Excel,False,False,,1272,1270,1.4142135623730951,1.1976915649387767,1.148698354997035,162.45047927124713,137.57863304389974,-0.5046050399709767,0.5046050399709766,-82,69,1190,1339,False,True,True,0,0,1190,1339
6,2026-03-11 00:00:00,22h00,Sintético,Eng. Eletrónica e Telecomunicações,7,1,Economia,1,,Excel,Excel,False,False,,781,892,1.1017225651702667,1.1976915649387767,1.214814044039067,133.83880448035862,145.4972533514754,0.7354296664432364,-0.7354296664432364,98,-107,879,785,False,True,True,0,0,879,785
4,2026-03-11 00:00:00,23h00,Sintético,MTC,0,4,Ciências Biomédicas,2,B,Excel,Excel,False,False,,383,818,1.4142135623730951,1.1547005383792515,1.2311444133449163,174.11011265922482,142.16031169119827,-0.017871795372261766,0.0178717953722618,-3,3,380,821,False,True,True,0,0,380,821
6,2026-03-12 00:00:00,21h00,Sintético,Biotecnologia,5,0,Contabilidade,1,,Excel,Excel,False,False,,1076,759,1.1017225651702667,1.1976915649387767,1.2589254117941673,138.69865340399042,150.78043465929503,0.05118934282988363,-0.051189342829883674,7,-8,1083,751,False,True,True,0,0,1083,751
6,2026-03-16 00:00:00,21h00,Sintético,Matemática,1,4,Ciências Biomédicas,2,B,Excel,Excel,False,False,,505,821,1.0563009905346672,1.0563009905346672,1.148698354997035,121.3371210208911,121.3371210208911,-0.05163853343956841,0.05163853343956837,-6,6,499,827,False,True,True,0,0,499,827
5,2026-03-16 00:00:00,23h00,Sintético,Eng. Mecânica B,4,0,Biologia,2,A,Excel,Excel,False,False,,704,233,1.136008748923453,1.136008748923453,1.2311444133449163,139.85908247480566,139.85908247480566,0.012893300345683811,-0.012893300345683695,2,-2,706,231,False,True,True,0,0,706,231
6,2026-03-16 00:00:00,23h00,Sintético,Música,0,7,MTC,2,B,Excel,Excel,False,False,,248,380,1.1547005383792515,1.1547005383792515,1.3020054543174677,150.3426399073102,150.3426399073102,-0.22868260299319768,0.22868260299319765,-34,34,214,414,False,True,True,0,0,214,414
7,2026-03-17 00:00:00,21h00,Sintético,Biotecnologia,2,2,Eng. Eletrónica e Telecomunicações,1,,Excel,Excel,False,False,,1083,879,1.0440126386761064,1.0440126386761064,1.0,104.40126386761064,104.40126386761064,-0.3674858117905635,0.36748581179056344,-38,38,1045,917,False,True,True,0,0,1045,917
7,2026-03-17 00:00:00,22h00,Sintético,Administração Pública,0,4,Eng. Mecânica,1,,Excel,Excel,False,False,,511,1164,1.1017225651702667,1.1017225651702667,1.2311444133449163,135.63795811654043,135.63795811654043,-0.0024374747524125062,0.002437474752412405,0,0,511,1164,False,True,True,0,0,511,1164
7,2026-03-17 00:00:00,23h00,Sintético,Gestão e Planeamento em Turismo,6,2,Eng. Biomédica,1,,Excel,Excel,False,False,,1231,563,1.1976915649387767,1.1976915649387767,1.1161231740339044,133.67713109731017,133.67713109731017,0.0021236196880057845,-0.0021236196880058482,0,0,1231,563,False,True,True,0,0,1231,563
6,2026-03-19 00:00:00,21h00,Sintético,Marketing,3,1,Biologia e Geologia,2,B,Excel,Excel,False,False,,325,192,1.4142135623730951,1.1547005383792515,1.1161231740339044,157.8436529997654,128.87880299545083,0.22706208090247226,-0.2270620809024722,36,-29,361,163,False,True,True,0,0,361,163
6,2026-03-19 00:00:00,22h00,Sintético,Gestão,3,4,Eng. Civil,2,B,Excel,Excel,False,False,,813,1024,1.1547005383792515,1.1547005383792515,1.0291860089647606,118.84016386440022,118.84016386440022,-0.12527679844770148,0.12527679844770145,-15,15,798,1039,False,True,True,0,0,798,1039
7,2026-03-23 00:00:00,21h00,Sintético,Eng. Computadores e Telemática,1,2,Eng. e Gestão Industrial,1,,Excel,Excel,False,False,,817,1190,1.1976915649387767,1.1976915649387767,1.0717734625362931,128.36540356049443,128.36540356049443,-0.031205536127479425,0.03120553612747945,-4,4,813,1194,False,True,True,0,0,813,1194
5,2026-03-23 00:00:00,22h00,Sintético,Eng. Civil,2,1,Marketing,2,B,Excel,Excel,False,False,,1039,361,1.0563009905346672,1.1547005383792515,1.0717734625362931,113.21153701058564,123.75773942112522,0.0019371261368306136,-0.0019371261368306867,0,0,1039,361,False,True,True,0,0,1039,361
7,2026-03-23 00:00:00,23h00,Sintético,Biologia e Geologia,0,1,Gestão,2,B,Excel,Excel,False,False,,163,798,1.0563009905346672,1.0563009905346672,1.0717734625362931,113.21153701058564,113.21153701058564,-0.0028757377847606247,0.00287573778476069,0,0,163,798,False,True,True,0,0,163,798
8,2026-03-24 00:00:00,23h00,Sintético,Eng. Mecânica,8,2,Economia,1,,Excel,Excel,False,False,,1164,785,1.0440126386761064,1.1017225651702667,1.148698354997035,119.92556006433574,126.5546898274199,0.029577459975623555,-0.029577459975623575,4,-4,1168,781,False,True,True,0,0,1168,781
8,2026-03-25 00:00:00,21h00,Sintético,Eng. Biomédica,3,0,Administração Pública,1,,Excel,Excel,False,False,,563,511,1.1017225651702667,1.0440126386761064,1.1962311988513155,131.79149049351747,124.8880490379444,0.38250300341888777,-0.38250300341888777,50,-48,613,463,False,True,True,0,0,613,463
8,2026-03-25 00:00:00,22h00,Sintético,Fisioterapia,2,1,Eng. Computadores e Telemática,1,,Excel,Excel,False,False,,1339,813,1.1017225651702667,1.1017225651702667,1.0717734625362931,118.07970084269036,118.07970084269036,0.007808997510824756,-0.007808997510824644,1,-1,1340,812,False,True,True,0,0,1340,812
7,2026-03-25 00:00:00,23h00,Sintético,MTC,2,1,Matemática,2,B,Excel,Excel,False,False,,414,499,1.0563009905346672,1.0,1.0717734625362931,113.21153701058564,107.17734625362931,0.6863002576833125,-0.6863002576833125,78,-74,492,425,False,True,True,0,0,492,425
8,2026-03-25 00:00:00,23h00,Sintético,Eng. Eletrónica e Telecomunicações,5,1,Contabilidade,1,,Excel,Excel,False,False,,917,751,1.0,1.1017225651702667,1.174618943088019,117.4618943088019,129.41041950765197,0.1781522698239395,-0.17815226982393953,21,-23,938,728,False,True,True,0,0,938,728
6,2026-03-26 00:00:00,22h00,Sintético,Eng. Mecânica,3,0,Gestão e Planeamento em Turismo,1,,Excel,Excel,False,False,,1168,1231,1.0,1.1017225651702667,1.1962311988513155,119.62311988513154,131.79149049351747,0.641125261413342,-0.6411252614133421,77,-84,1245,1147,False,True,True,0,0,1245,1147
7,2026-03-30 00:00:00,21h00,Sintético,Ciências Biomédicas,8,1,Marketing,2,B,Excel,Excel,False,False,,827,361,1.0,1.0563009905346672,1.2311444133449163,123.11444133449163,130.04590633074568,0.013492744105464305,-0.013492744105464168,2,-2,829,359,False,True,True,0,0,829,359
7,2026-03-30 00:00:00,22h00,Sintético,Eng. Computacional,4,1,Geologia,2,A,Excel,Excel,False,False,,513,636,1.136008748923453,1.037480744835512,1.148698354997035,130.49313811506102,119.17524249336513,0.7563685022645775,-0.7563685022645775,99,-90,612,546,False,True,True,0,0,612,546
7,2026-03-30 00:00:00,23h00,Sintético,Eng. Civil,7,1,Eng. Química,2,B,Excel,Excel,False,False,,1039,628,1.0,1.1547005383792515,1.214814044039067,121.4814044039067,140.27464306825863,0.022194855299469185,-0.022194855299469102,3,-3,1042,625,False,True,True,0,0,1042,625
9,2026-04-13 00:00:00,21h00,Sintético,Economia,3,0,Eng. Biomédica,1,,Excel,Excel,False,False,,781,613,1.0440126386761064,1.0440126386761064,1.1962311988513155,124.8880490379444,124.8880490379444,0.17547119454304327,-0.1754711945430433,22,-22,803,591,False,True,True,0,0,803,591
8,2026-04-13 00:00:00,22h00,Sintético,Eng. e Gestão Industrial,7,0,Gestão e Planeamento em Turismo,1,,Excel,Excel,False,False,,1194,1147,1.1017225651702667,1.0440126386761064,1.3020054543174677,143.4448788996319,135.93101499326622,0.39343739300181224,-0.39343739300181224,56,-53,1250,1094,False,True,True,0,0,1250,1094
7,2026-04-13 00:00:00,23h00,Sintético,Contabilidade,2,4,Fisioterapia,1,,Excel,Excel,False,False,,728,1340,1.0440126386761064,1.0440126386761064,1.0717734625362931,111.89450406855424,111.89450406855424,-0.0035518507221058877,0.0035518507221058426,0,0,728,1340,False,True,True,0,0,728,1340
8,2026-04-14 00:00:00,21h00,Sintético,Gestão,1,6,Ciências Biomédicas,2,B,Excel,Excel,False,False,,798,829,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,-0.42910086216901977,0.42910086216901977,-51,51,747,880,False,True,True,0,0,747,880
8,2026-04-14 00:00:00,22h00,Sintético,Eng. Química,3,0,Biologia e Geologia,2,B,Excel,Excel,False,False,,625,163,1.0563009905346672,1.0,1.1962311988513155,126.3580200255117,119.62311988513154,0.01399202039898284,-0.013992020398982879,2,-2,627,161,False,True,True,0,0,627,161
9,2026-04-14 00:00:00,23h00,Sintético,Biotecnologia,1,6,Eng. Mecânica,1,,Excel,Excel,False,False,,1045,1245,1.0,1.0,1.1962311988513155,119.62311988513154,119.62311988513154,-0.13680688860321,0.1368068886032101,-16,16,1029,1261,False,True,True,0,0,1029,1261
8,2026-04-15 00:00:00,20h30,Sintético,Matemática,2,2,Música,2,B,Excel,Excel,False,False,,425,214,1.0,1.0563009905346672,1.0,100.0,105.63009905346672,-0.37472320155229855,0.37472320155229855,-37,40,388,254,False,True,True,0,0,388,254
8,2026-04-15 00:00:00,21h30,Sintético,Marketing,14,0,MTC,2,B,Excel,Excel,False,False,,359,492,1.0,1.0,1.3954548940149718,139.54548940149718,139.54548940149718,0.7729379190975278,-0.7729379190975277,108,-108,467,384,False,True,True,0,0,467,384
